`,Time,x,y,z,traj_tx,traj_ty,traj_tz
5081,50.81,650.1950542,-89.8230434,-7.51720662,650.1723956,-90.43376082,-8.189351537
5082,50.82,650.1955018,-89.6546911,-7.519850342,650.1725066,-90.26540292,-8.191999801
5083,50.83,650.1959434,-89.48634066,-7.522492672,650.1726174,-90.09704689,-8.194646667
5084,50.84,650.196379,-89.31799213,-7.525133608,650.1727282,-89.92869276,-8.197292135
5085,50.85,650.1968086,-89.1496455,-7.527773146,650.172839,-89.76034054,-8.199936202
5086,50.86,650.1972324,-88.98130081,-7.530411283,650.1729497,-89.59199026,-8.202578866
5087,50.87,650.1976502,-88.81295808,-7.533048017,650.1730604,-89.42364193,-8.205220127
5088,50.88,650.1980623,-88.64461732,-7.535683345,650.173171,-89.25529558,-8.207859982
5089,50.89,650.1984686,-88.47627857,-7.538317264,650.1732815,-89.08695123,-8.21049843
5090,50.9,650.1988692,-88.30794183,-7.540949772,650.173392,-88.91860889,-8.213135469
5091,50.91,650.1992641,-88.13960712,-7.543580865,650.1735024,-88.75026858,-8.215771098
5092,50.92,650.1996534,-87.97127448,-7.546210542,650.1736128,-88.58193034,-8.218405315
5093,50.93,650.2000371,-87.80294392,-7.548838799,650.1737232,-88.41359417,-8.221038119
5094,50.94,650.2004153,-87.63461546,-7.551465634,650.1738335,-88.2452601,-8.223669507
5095,50.95,650.2007879,-87.46628911,-7.554091044,650.1739437,-88.07692815,-8.226299479
5096,50.96,650.2011551,-87.29796491,-7.556715028,650.1740539,-87.90859833,-8.228928033
5097,50.97,650.2015169,-87.12964287,-7.559337582,650.174164,-87.74027067,-8.231555166
5098,50.98,650.2018733,-86.96132301,-7.561958704,650.1742741,-87.57194518,-8.234180878
5099,50.99,650.2022244,-86.79300536,-7.564578393,650.1743841,-87.4036219,-8.236805167
5100,51,650.2025702,-86.62468992,-7.567196646,650.1744941,-87.23530083,-8.239428032
5101,51.01,650.2029108,-86.45637673,-7.56981346,650.174604,-87.06698199,-8.24204947
5102,51.02,650.2032461,-86.2880658,-7.572428834,650.1747139,-86.89866542,-8.24466948
5103,51.03,650.2035763,-86.11975715,-7.575042767,650.1748237,-86.73035112,-8.247288061
5104,51.04,650.2039014,-85.95145081,-7.577655256,650.1749334,-86.56203912,-8.249905211
5105,51.05,650.2042215,-85.78314678,-7.580266298,650.1750431,-86.39372943,-8.252520928
5106,51.06,650.2045365,-85.6148451,-7.582875894,650.1751528,-86.22542208,-8.255135211
5107,51.07,650.2048465,-85.44654578,-7.585484041,650.1752624,-86.05711709,-8.257748058
5108,51.08,650.2051516,-85.27824885,-7.588090737,650.1753719,-85.88881447,-8.260359468
5109,51.09,650.2054518,-85.10995431,-7.590695981,650.1754814,-85.72051424,-8.262969439
5110,51.1,650.2057472,-84.9416622,-7.593299771,650.1755909,-85.55221644,-8.26557797
5111,51.11,650.2060377,-84.77337253,-7.595902107,650.1757002,-85.38392107,-8.268185058
5112,51.12,650.2063235,-84.60508532,-7.598502986,650.1758096,-85.21562815,-8.270790703
5113,51.13,650.2066045,-84.43680059,-7.601102408,650.1759188,-85.04733771,-8.273394902
5114,51.14,650.2068809,-84.26851837,-7.60370037,650.1760281,-84.87904976,-8.275997655
5115,51.15,650.2071526,-84.10023866,-7.606296872,650.1761372,-84.71076432,-8.278598959
5116,51.16,650.2074198,-83.93196149,-7.608891913,650.1762463,-84.54248142,-8.281198813
5117,51.17,650.2076824,-83.76368689,-7.611485492,650.1763554,-84.37420107,-8.283797216
5118,51.18,650.2079404,-83.59541486,-7.614077606,650.1764644,-84.2059233,-8.286394166
5119,51.19,650.2081941,-83.42714543,-7.616668256,650.1765733,-84.03764812,-8.288989661
5120,51.2,650.2084432,-83.25887862,-7.61925744,650.1766822,-83.86937555,-8.291583699
5121,51.21,650.208688,-83.09061444,-7.621845157,650.1767911,-83.70110561,-8.29417628
5122,51.22,650.2089285,-82.92235293,-7.624431405,650.1768999,-83.53283832,-8.296767402
5123,51.23,650.2091647,-82.75409408,-7.627016184,650.1770086,-83.3645737,-8.299357062
5124,51.24,650.2093966,-82.58583794,-7.629599493,650.1771173,-83.19631177,-8.30194526
5125,51.25,650.2096243,-82.41758451,-7.63218133,650.1772259,-83.02805255,-8.304531994
5126,51.26,650.2098478,-82.24933381,-7.634761695,650.1773344,-82.85979606,-8.307117262
5127,51.27,650.2100671,-82.08108586,-7.637340586,650.177443,-82.69154232,-8.309701064
5128,51.28,650.2102824,-81.91284069,-7.639918002,650.1775514,-82.52329134,-8.312283396
5129,51.29,650.2104936,-81.74459831,-7.642493942,650.1776598,-82.35504315,-8.314864258
5130,51.3,650.2107008,-81.57635873,-7.645068405,650.1777681,-82.18679777,-8.317443648
5131,51.31,650.2109041,-81.40812199,-7.64764139,650.1778764,-82.0185552,-8.320021565
5132,51.32,650.2111034,-81.23988809,-7.650212895,650.1779847,-81.85031549,-8.322598007
5133,51.33,650.2112988,-81.07165706,-7.65278292,650.1780928,-81.68207863,-8.325172972
5134,51.34,650.2114903,-80.90342892,-7.655351464,650.178201,-81.51384466,-8.327746459
5135,51.35,650.211678,-80.73520368,-7.657918525,650.178309,-81.34561358,-8.330318467
5136,51.36,650.2118619,-80.56698136,-7.660484101,650.178417,-81.17738543,-8.332888993
5137,51.37,650.2120421,-80.39876199,-7.663048192,650.178525,-81.00916021,-8.335458037
5138,51.38,650.2122186,-80.23054558,-7.665610797,650.1786329,-80.84093795,-8.338025597
5139,51.39,650.2123914,-80.06233214,-7.668171914,650.1787407,-80.67271867,-8.34059167
5140,51.4,650.2125606,-79.8941217,-7.670731541,650.1788485,-80.50450238,-8.343156257
5141,51.41,650.2127262,-79.72591428,-7.673289678,650.1789562,-80.3362891,-8.345719354
5142,51.42,650.2128882,-79.5577099,-7.675846323,650.1790639,-80.16807885,-8.348280961
5143,51.43,650.2130468,-79.38950857,-7.678401474,650.1791715,-79.99987165,-8.350841077
5144,51.44,650.2132018,-79.22131031,-7.680955129,650.1792791,-79.83166752,-8.353399698
5145,51.45,650.2133535,-79.05311514,-7.683507287,650.1793866,-79.66346648,-8.355956825
5146,51.46,650.2135017,-78.88492308,-7.686057946,650.179494,-79.49526854,-8.358512455
5147,51.47,650.2136466,-78.71673414,-7.688607103,650.1796014,-79.32707373,-8.361066587
5148,51.48,650.2137882,-78.54854835,-7.691154757,650.1797088,-79.15888205,-8.36361922
5149,51.49,650.2139264,-78.38036573,-7.693700907,650.179816,-78.99069354,-8.366170351
5150,51.5,650.2140615,-78.21218628,-7.69624555,650.1799233,-78.8225082,-8.36871998
5151,51.51,650.2141933,-78.04401004,-7.698788685,650.1800304,-78.65432606,-8.371268105
5152,51.52,650.2143219,-77.87583701,-7.70133031,650.1801375,-78.48614713,-8.373814724
5153,51.53,650.2144474,-77.70766722,-7.703870424,650.1802446,-78.31797143,-8.376359836
5154,51.54,650.2145698,-77.53950068,-7.706409026,650.1803516,-78.14979898,-8.378903439
5155,51.55,650.2146891,-77.37133742,-7.708946112,650.1804585,-77.9816298,-8.381445532
5156,51.56,650.2148054,-77.20317745,-7.711481683,650.1805654,-77.8134639,-8.383986113
5157,51.57,650.2149187,-77.03502078,-7.714015736,650.1806722,-77.64530131,-8.38652518
5158,51.58,650.215029,-76.86686744,-7.71654827,650.180779,-77.47714204,-8.389062734
5159,51.59,650.2151364,-76.69871744,-7.719079283,650.1808857,-77.3089861,-8.39159877
5160,51.6,650.2152409,-76.5305708,-7.721608774,650.1809923,-77.14083352,-8.394133289
5161,51.61,650.2153425,-76.36242755,-7.72413674,650.1810989,-76.97268432,-8.396666289
5162,51.62,650.2154413,-76.19428769,-7.72666318,650.1812054,-76.8045385,-8.399197768
5163,51.63,650.2155374,-76.02615124,-7.729188094,650.1813119,-76.6363961,-8.401727725
5164,51.64,650.2156306,-75.85801822,-7.731711478,650.1814183,-76.46825712,-8.404256158
5165,51.65,650.2157211,-75.68988866,-7.734233332,650.1815247,-76.30012158,-8.406783065
5166,51.66,650.215809,-75.52176256,-7.736753653,650.181631,-76.13198951,-8.409308446
5167,51.67,650.2158942,-75.35363994,-7.739272441,650.1817372,-75.96386091,-8.411832298
5168,51.68,650.2159768,-75.18552083,-7.741789693,650.1818434,-75.79573582,-8.414354621
5169,51.69,650.2160567,-75.01740524,-7.744305408,650.1819495,-75.62761423,-8.416875412
5170,51.7,650.2161342,-74.84929318,-7.746819584,650.1820556,-75.45949617,-8.41939467
5171,51.71,650.2162091,-74.68118468,-7.74933222,650.1821616,-75.29138166,-8.421912395
5172,51.72,650.2162815,-74.51307974,-7.751843315,650.1822675,-75.12327072,-8.424428583
5173,51.73,650.2163515,-74.3449784,-7.754352866,650.1823734,-74.95516336,-8.426943234
5174,51.74,650.2164191,-74.17688066,-7.756860872,650.1824793,-74.78705959,-8.429456347
5175,51.75,650.2164842,-74.00878654,-7.759367332,650.182585,-74.61895945,-8.431967919
5176,51.76,650.216547,-73.84069606,-7.761872244,650.1826907,-74.45086293,-8.434477949
5177,51.77,650.2166075,-73.67260924,-7.764375606,650.1827964,-74.28277007,-8.436986436
5178,51.78,650.2166657,-73.50452609,-7.766877417,650.182902,-74.11468088,-8.439493378
5179,51.79,650.2167216,-73.33644664,-7.769377676,650.1830075,-73.94659536,-8.441998775
5180,51.8,650.2167753,-73.16837089,-7.771876381,650.183113,-73.77851355,-8.444502623
5181,51.81,650.2168267,-73.00029886,-7.77437353,650.1832184,-73.61043546,-8.447004923
5182,51.82,650.216876,-72.83223057,-7.776869123,650.1833238,-73.4423611,-8.449505671
5183,51.83,650.2169232,-72.66416604,-7.779363158,650.1834291,-73.27429049,-8.452004868
5184,51.84,650.2169682,-72.49610529,-7.781855632,650.1835343,-73.10622365,-8.454502511
5185,51.85,650.2170112,-72.32804832,-7.784346546,650.1836395,-72.9381606,-8.456998599
5186,51.86,650.2170521,-72.15999517,-7.786835897,650.1837446,-72.77010134,-8.45949313
5187,51.87,650.217091,-71.99194583,-7.789323684,650.1838497,-72.60204591,-8.461986104
5188,51.88,650.2171279,-71.82390034,-7.791809906,650.1839547,-72.43399431,-8.464477518
5189,51.89,650.2171629,-71.65585871,-7.794294561,650.1840596,-72.26594656,-8.466967371
5190,51.9,650.2171959,-71.48782094,-7.796777648,650.1841645,-72.09790267,-8.469455661
5191,51.91,650.217227,-71.31978707,-7.799259165,650.1842693,-71.92986267,-8.471942388
5192,51.92,650.2172562,-71.1517571,-7.801739111,650.1843741,-71.76182657,-8.474427549
5193,51.93,650.2172836,-70.98373106,-7.804217485,650.1844788,-71.59379439,-8.476911144
5194,51.94,650.2173092,-70.81570895,-7.806694285,650.1845834,-71.42576614,-8.47939317
5195,51.95,650.2173329,-70.6476908,-7.80916951,650.184688,-71.25774183,-8.481873627
5196,51.96,650.217355,-70.47967662,-7.811643158,650.1847926,-71.0897215,-8.484352512
5197,51.97,650.2173752,-70.31166642,-7.814115228,650.184897,-70.92170514,-8.486829825
5198,51.98,650.2173938,-70.14366023,-7.816585719,650.1850014,-70.75369278,-8.489305563
5199,51.99,650.2174107,-69.97565806,-7.819054629,650.1851058,-70.58568443,-8.491779726
5200,52,650.217426,-69.80765992,-7.821521956,650.18521,-70.41768011,-8.494252312
5201,52.01,650.2174396,-69.63966583,-7.823987701,650.1853143,-70.24967984,-8.49672332
5202,52.02,650.2174516,-69.47167581,-7.82645186,650.1854184,-70.08168363,-8.499192748
5203,52.03,650.2174621,-69.30368987,-7.828914432,650.1855225,-69.91369149,-8.501660594
5204,52.04,650.217471,-69.13570803,-7.831375417,650.1856266,-69.74570345,-8.504126857
5205,52.05,650.2174784,-68.9677303,-7.833834812,650.1857305,-69.57771951,-8.506591537
5206,52.06,650.2174843,-68.79975671,-7.836292617,650.1858344,-69.4097397,-8.50905463
5207,52.07,650.2174887,-68.63178725,-7.83874883,650.1859383,-69.24176402,-8.511516137
5208,52.08,650.2174917,-68.46382196,-7.84120345,650.1860421,-69.07379251,-8.513976054
5209,52.09,650.2174933,-68.29586085,-7.843656476,650.1861458,-68.90582516,-8.516434382
5210,52.1,650.2174935,-68.12790392,-7.846107906,650.1862495,-68.737862,-8.518891119
5211,52.11,650.2174923,-67.9599512,-7.848557739,650.1863531,-68.56990303,-8.521346262
5212,52.12,650.2174898,-67.79200271,-7.851005974,650.1864567,-68.40194829,-8.523799811
5213,52.13,650.217486,-67.62405845,-7.853452608,650.1865601,-68.23399778,-8.526251765
5214,52.14,650.2174808,-67.45611844,-7.855897641,650.1866636,-68.06605151,-8.528702121
5215,52.15,650.2174744,-67.28818271,-7.858341072,650.1867669,-67.89810951,-8.531150878
5216,52.16,650.2174668,-67.12025125,-7.860782898,650.1868702,-67.73017179,-8.533598036
5217,52.17,650.2174579,-66.9523241,-7.863223118,650.1869735,-67.56223836,-8.536043592
5218,52.18,650.2174478,-66.78440126,-7.865661732,650.1870766,-67.39430923,-8.538487545
5219,52.19,650.2174366,-66.61648274,-7.868098736,650.1871798,-67.22638443,-8.540929894
5220,52.2,650.2174242,-66.44856857,-7.870534131,650.1872828,-67.05846397,-8.543370637
5221,52.21,650.2174107,-66.28065876,-7.872967914,650.1873858,-66.89054786,-8.545809773
5222,52.22,650.2173961,-66.11275333,-7.875400083,650.1874887,-66.72263611,-8.5482473
5223,52.23,650.2173804,-65.94485228,-7.877830639,650.1875916,-66.55472875,-8.550683217
5224,52.24,650.2173636,-65.77695563,-7.880259578,650.1876944,-66.38682579,-8.553117523
5225,52.25,650.2173458,-65.6090634,-7.8826869,650.1877972,-66.21892724,-8.555550216
5226,52.26,650.217327,-65.44117561,-7.885112603,650.1878998,-66.05103311,-8.557981295
5227,52.27,650.2173072,-65.27329226,-7.887536685,650.1880025,-65.88314343,-8.560410758
5228,52.28,650.2172864,-65.10541337,-7.889959145,650.188105,-65.7152582,-8.562838604
5229,52.29,650.2172647,-64.93753896,-7.892379982,650.1882075,-65.54737744,-8.565264831
5230,52.3,650.217242,-64.76966904,-7.894799194,650.1883099,-65.37950117,-8.567689439
5231,52.31,650.2172185,-64.60180362,-7.897216779,650.1884123,-65.21162939,-8.570112425
5232,52.32,650.217194,-64.43394273,-7.899632737,650.1885146,-65.04376213,-8.572533788
5233,52.33,650.2171687,-64.26608637,-7.902047065,650.1886168,-64.8758994,-8.574953528
5234,52.34,650.2171426,-64.09823455,-7.904459762,650.188719,-64.7080412,-8.577371642
5235,52.35,650.2171156,-63.9303873,-7.906870827,650.1888211,-64.54018757,-8.579788129
5236,52.36,650.2170878,-63.76254463,-7.909280259,650.1889232,-64.3723385,-8.582202987
5237,52.37,650.2170592,-63.59470654,-7.911688055,650.1890252,-64.20449402,-8.584616216
5238,52.38,650.2170299,-63.42687307,-7.914094215,650.1891271,-64.03665414,-8.587027814
5239,52.39,650.2169998,-63.25904421,-7.916498736,650.189229,-63.86881887,-8.589437779
5240,52.4,650.2169689,-63.09121998,-7.918901618,650.1893308,-63.70098823,-8.591846111
5241,52.41,650.2169374,-62.9234004,-7.92130286,650.1894325,-63.53316223,-8.594252807
5242,52.42,650.2169052,-62.75558548,-7.923702459,650.1895342,-63.36534088,-8.596657866
5243,52.43,650.2168723,-62.58777524,-7.926100414,650.1896358,-63.1975242,-8.599061288
5244,52.44,650.2168387,-62.41996968,-7.928496724,650.1897373,-63.0297122,-8.60146307
5245,52.45,650.2168046,-62.25216883,-7.930891388,650.1898388,-62.8619049,-8.603863211
5246,52.46,650.2167698,-62.08437269,-7.933284403,650.1899402,-62.6941023,-8.606261709
5247,52.47,650.2167344,-61.91658128,-7.93567577,650.1900416,-62.52630443,-8.608658565
5248,52.48,650.2166984,-61.74879462,-7.938065485,650.1901429,-62.3585113,-8.611053775
5249,52.49,650.2166619,-61.58101271,-7.940453548,650.1902441,-62.19072292,-8.613447338
5250,52.5,650.2166248,-61.41323557,-7.942839958,650.1903453,-62.0229393,-8.615839255
5251,52.51,650.2165872,-61.24546322,-7.945224712,650.1904464,-61.85516046,-8.618229521
5252,52.52,650.2165491,-61.07769566,-7.94760781,650.1905474,-61.6873864,-8.620618138
5253,52.53,650.2165105,-60.90993291,-7.949989251,650.1906484,-61.51961715,-8.623005102
5254,52.54,650.2164714,-60.74217499,-7.952369032,650.1907493,-61.35185272,-8.625390413
5255,52.55,650.2164319,-60.5744219,-7.954747152,650.1908501,-61.18409312,-8.62777407
5256,52.56,650.2163919,-60.40667367,-7.957123611,650.1909509,-61.01633836,-8.63015607
5257,52.57,650.2163515,-60.23893029,-7.959498406,650.1910516,-60.84858846,-8.632536414
5258,52.58,650.2163107,-60.0711918,-7.961871537,650.1911522,-60.68084343,-8.634915098
5259,52.59,650.2162694,-59.90345819,-7.964243002,650.1912528,-60.51310328,-8.637292122
5260,52.6,650.2162278,-59.73572948,-7.9666128,650.1913533,-60.34536803,-8.639667485
5261,52.61,650.2161858,-59.56800569,-7.968980929,650.1914538,-60.17763769,-8.642041185
5262,52.62,650.2161435,-59.40028683,-7.971347389,650.1915542,-60.00991226,-8.644413221
5263,52.63,650.2161008,-59.23257291,-7.973712177,650.1916545,-59.84219178,-8.646783591
5264,52.64,650.2160578,-59.06486394,-7.976075293,650.1917547,-59.67447624,-8.649152294
5265,52.65,650.2160145,-58.89715994,-7.978436734,650.1918549,-59.50676565,-8.651519329
5266,52.66,650.2159709,-58.72946092,-7.980796501,650.1919551,-59.33906005,-8.653884695
5267,52.67,650.2159271,-58.56176689,-7.983154591,650.1920551,-59.17135942,-8.656248389
5268,52.68,650.2158829,-58.39407786,-7.985511004,650.1921551,-59.0036638,-8.658610411
5269,52.69,650.2158386,-58.22639385,-7.987865737,650.1922551,-58.83597318,-8.660970759
5270,52.7,650.215794,-58.05871487,-7.990218789,650.1923549,-58.66828759,-8.663329432
5271,52.71,650.2157492,-57.89104094,-7.99257016,650.1924547,-58.50060703,-8.665686429
5272,52.72,650.2157041,-57.72337205,-7.994919847,650.1925545,-58.33293152,-8.668041748
5273,52.73,650.2156589,-57.55570823,-7.997267849,650.1926541,-58.16526107,-8.670395388
5274,52.74,650.2156135,-57.3880495,-7.999614166,650.1927537,-57.99759569,-8.672747348
5275,52.75,650.215568,-57.22039585,-8.001958795,650.1928533,-57.8299354,-8.675097626
5276,52.76,650.2155223,-57.0527473,-8.004301735,650.1929527,-57.6622802,-8.67744622
5277,52.77,650.2154765,-56.88510387,-8.006642986,650.1930521,-57.49463011,-8.67979313
5278,52.78,650.2154305,-56.71746557,-8.008982545,650.1931515,-57.32698514,-8.682138355
5279,52.79,650.2153845,-56.5498324,-8.011320412,650.1932507,-57.15934531,-8.684481892
5280,52.8,650.2153383,-56.38220439,-8.013656584,650.19335,-56.99171062,-8.686823741
5281,52.81,650.215292,-56.21458154,-8.015991062,650.1934491,-56.82408108,-8.6891639
5282,52.82,650.2152457,-56.04696387,-8.018323843,650.1935482,-56.65645671,-8.691502367
5283,52.83,650.2151993,-55.87935138,-8.020654926,650.1936472,-56.48883753,-8.693839143
5284,52.84,650.2151528,-55.71174409,-8.02298431,650.1937461,-56.32122353,-8.696174224
5285,52.85,650.2151064,-55.54414201,-8.025311994,650.193845,-56.15361474,-8.698507611
5286,52.86,650.2150598,-55.37654515,-8.027637976,650.1939438,-55.98601116,-8.7008393
5287,52.87,650.2150133,-55.20895352,-8.029962255,650.1940425,-55.81841281,-8.703169293
5288,52.88,650.2149668,-55.04136714,-8.03228483,650.1941412,-55.6508197,-8.705497585
5289,52.89,650.2149202,-54.87378602,-8.0346057,650.1942398,-55.48323184,-8.707824178
5290,52.9,650.2148737,-54.70621016,-8.036924862,650.1943384,-55.31564924,-8.710149069
5291,52.91,650.2148273,-54.53863958,-8.039242317,650.1944368,-55.14807191,-8.712472256
5292,52.92,650.2147808,-54.37107429,-8.041558061,650.1945353,-54.98049986,-8.71479374
5293,52.93,650.2147345,-54.20351431,-8.043872095,650.1946336,-54.81293311,-8.717113517
5294,52.94,650.2146882,-54.03595963,-8.046184417,650.1947319,-54.64537167,-8.719431588
5295,52.95,650.214642,-53.86841028,-8.048495025,650.1948301,-54.47781554,-8.72174795
5296,52.96,650.2145959,-53.70086627,-8.050803918,650.1949282,-54.31026474,-8.724062602
5297,52.97,650.2145498,-53.5333276,-8.053111095,650.1950263,-54.14271929,-8.726375544
5298,52.98,650.2145039,-53.36579428,-8.055416555,650.1951243,-53.97517918,-8.728686773
5299,52.99,650.2144581,-53.19826634,-8.057720295,650.1952222,-53.80764443,-8.730996289
5300,53,650.2144125,-53.03074377,-8.060022315,650.1953201,-53.64011505,-8.733304089
5301,53.01,650.2143669,-52.8632266,-8.062322614,650.1954179,-53.47259106,-8.735610174
5302,53.02,650.2143215,-52.69571482,-8.06462119,650.1955156,-53.30507246,-8.737914541
5303,53.03,650.2142763,-52.52820846,-8.066918042,650.1956133,-53.13755927,-8.740217189
5304,53.04,650.2142312,-52.36070751,-8.069213168,650.1957109,-52.97005149,-8.742518117
