time,ang,vel,acc,x,y,yaw,carv,alHori,roll
2.11,0.015203005,-0.085166009,0.149306323,427.8433669,-12.25115265,-0.000778153,11.96615625,0.040964548,0.000270106
2.12,0.014812141,-0.084885071,-0.057747169,427.9631207,-12.25117899,-0.000735786,11.98264542,0.039313435,0.000261835
2.13,0.014421277,-0.085934216,-0.120399503,428.083029,-12.25120144,-0.00069201,11.99736731,0.037450224,0.00025515
2.14,0.014030413,-0.086884136,-0.070525446,428.2030785,-12.25122017,-0.000646912,12.01111568,0.035559585,0.000249701
2.15,0.013639549,-0.08683281,0.073675024,428.3232629,-12.25123536,-0.000600582,12.02447014,0.034042631,0.000245079
2.16,0.013248685,-0.084823722,0.286665131,428.4435804,-12.25124718,-0.000553131,12.03778327,0.032911303,0.000240906
2.17,0.012857821,-0.080773588,0.479760375,428.5640316,-12.25125573,-0.000504694,12.05122056,0.032291911,0.0002369
2.18,0.012466957,-0.075002767,0.636649875,428.6846181,-12.25126109,-0.000455433,12.06482321,0.032209657,0.000232876
2.19,0.012076093,-0.067954577,0.741280474,428.8053415,-12.25126329,-0.000405535,12.07856919,0.032567473,0.000228767
2.2,0.011338844,-0.060101083,0.819007628,428.9262029,-12.25126231,-0.000355205,12.09241755,0.033113061,0.000224626
2.21,0.010601595,-0.051455276,0.886551085,429.0472032,-12.25125808,-0.000304667,12.10633274,0.033662188,0.000220577
2.22,0.009864346,-0.042442777,0.904758572,429.1683429,-12.25125057,-0.000254161,12.12029202,0.034117604,0.000216773
