,Time,tx,ty
183,1.83,-12.25591251,24.02652801
184,1.84,-12.25573881,24.13936436
185,1.85,-12.25555645,24.25244176
186,1.86,-12.25536589,24.3657607
187,1.87,-12.25516761,24.47932182
188,1.88,-12.25496211,24.59312586
189,1.89,-12.25474994,24.70717369
190,1.9,-12.25453167,24.82146631
191,1.91,-12.25430792,24.93600478
192,1.92,-12.25407929,25.05079026
193,1.93,-12.25384646,25.16582402
194,1.94,-12.25361009,25.28110743
195,1.95,-12.25337082,25.39664192
196,1.96,-12.25312929,25.51242891
197,1.97,-12.25288613,25.62846984
198,1.98,-12.25264195,25.74476612
199,1.99,-12.25239731,25.86131922
200,2,-12.25215272,25.97813055
201,2.01,-12.25190865,26.09520151
202,2.02,-12.2516655,26.21253347
203,2.03,-12.25142359,26.3301277
204,2.04,-12.2511832,26.44798542
205,2.05,-12.25094453,26.56610774
206,2.06,-12.2507077,26.68449572
207,2.07,-12.25047281,26.8031503
208,2.08,-12.25023986,26.92207238
209,2.09,-12.25000884,27.04125749
210,2.1,-12.24977977,27.16066943
211,2.11,-12.24955266,27.28026564
212,2.12,-12.24932756,27.40001534
213,2.13,-12.24910451,27.51989957
214,2.14,-12.24888357,27.63990862
215,2.15,-12.24866476,27.76003899
216,2.16,-12.2484481,27.88029083
217,2.17,-12.24823357,28.00066607
218,2.18,-12.24802109,28.12116746
219,2.19,-12.24781057,28.24179797
220,2.2,-12.24760187,28.36256063
221,2.21,-12.24739482,28.48345843
222,2.22,-12.24718923,28.60449422
223,2.23,-12.24698488,28.72567068
224,2.24,-12.24678156,28.84699021
225,2.25,-12.24657904,28.96845491
226,2.26,-12.2463771,29.0900666
227,2.27,-12.24617549,29.21182681
228,2.28,-12.24597403,29.33373684
229,2.29,-12.2457725,29.45579779
230,2.3,-12.24557072,29.5780106
231,2.31,-12.24536855,29.70037604
232,2.32,-12.24516584,29.82289476
233,2.33,-12.24496248,29.9455673
234,2.34,-12.2447584,30.06839404
235,2.35,-12.24455353,30.19137523
236,2.36,-12.24434784,30.31451104
237,2.37,-12.2441413,30.43780148
238,2.38,-12.24393393,30.56124648
239,2.39,-12.24372573,30.68484584
240,2.4,-12.24351674,30.80859931
241,2.41,-12.24330698,30.93250653
242,2.42,-12.24309649,31.05656708
243,2.43,-12.24288533,31.18078047
244,2.44,-12.24267353,31.30514615
245,2.45,-12.24246115,31.42966355
246,2.46,-12.24224824,31.55433205
247,2.47,-12.24203484,31.67915112
248,2.48,-12.24182102,31.80412018
249,2.49,-12.24160681,31.92923862
250,2.5,-12.24139229,32.05450578
251,2.51,-12.24117752,32.17992102
252,2.52,-12.24096256,32.30548372
253,2.53,-12.24074749,32.43119329
254,2.54,-12.24053238,32.55704915
255,2.55,-12.24031731,32.68305073
256,2.56,-12.24010238,32.80919747
257,2.57,-12.23988767,32.93548882
258,2.58,-12.23967328,33.06192424
259,2.59,-12.23945933,33.1885032
260,2.6,-12.2392459,33.31522519
261,2.61,-12.23903313,33.44208974
262,2.62,-12.23882112,33.56909641
263,2.63,-12.23860997,33.69624479
264,2.64,-12.23839981,33.82353449
265,2.65,-12.23819073,33.95096514
266,2.66,-12.23798285,34.07853643
267,2.67,-12.23777627,34.20624805
268,2.68,-12.23757107,34.33409973
269,2.69,-12.23736734,34.46209121
270,2.7,-12.23716517,34.59022228
271,2.71,-12.23696464,34.71849273
272,2.72,-12.2367658,34.84690238
273,2.73,-12.23656873,34.9754511
274,2.74,-12.23637347,35.10413873
275,2.75,-12.23618008,35.23296517
276,2.76,-12.2359886,35.36193033
277,2.77,-12.23579907,35.49103412
278,2.78,-12.23561151,35.62027648
279,2.79,-12.23542597,35.74965737
280,2.8,-12.23524245,35.87917675
281,2.81,-12.235061,36.0088346
282,2.82,-12.23488161,36.13863089
283,2.83,-12.23470432,36.26856564
284,2.84,-12.23452912,36.39863883
285,2.85,-12.23435604,36.5288505
286,2.86,-12.23418507,36.65920072
287,2.87,-12.23401623,36.78968954
288,2.88,-12.23384952,36.920317
289,2.89,-12.23368494,37.05108314
290,2.9,-12.23352249,37.18198802
291,2.91,-12.23336217,37.31303169
292,2.92,-12.23320398,37.44421422
293,2.93,-12.23304791,37.57553565
294,2.94,-12.23289395,37.70699603
295,2.95,-12.23274209,37.83859537
296,2.96,-12.23259233,37.9703337
297,2.97,-12.23244465,38.10221101
298,2.98,-12.23229903,38.23422728
299,2.99,-12.23215547,38.36638248
300,3,-12.23201395,38.49867656
301,3.01,-12.23187446,38.63110948
302,3.02,-12.23173699,38.76368114
303,3.03,-12.23160153,38.89639147
304,3.04,-12.23146805,39.02924036
305,3.05,-12.23133657,39.16222769
306,3.06,-12.23120705,39.29535333
307,3.07,-12.2310795,39.42861713
308,3.08,-12.23095392,39.56201891
309,3.09,-12.23083028,39.6955585
310,3.1,-12.2307086,39.8292357
311,3.11,-12.23058886,39.96305031
312,3.12,-12.23047106,40.0970021
313,3.13,-12.23035521,40.23109083
314,3.14,-12.23024129,40.36531627
315,3.15,-12.23012932,40.49967815
316,3.16,-12.23001928,40.6341762
317,3.17,-12.22991118,40.76881015
318,3.18,-12.22980502,40.9035797
319,3.19,-12.2297008,41.03848456
320,3.2,-12.22959852,41.17352441
321,3.21,-12.22949819,41.30869894
322,3.22,-12.22939979,41.44400783
323,3.23,-12.22930334,41.57945073
324,3.24,-12.22920883,41.71502731
325,3.25,-12.22911626,41.85073722
326,3.26,-12.22902564,41.9865801
327,3.27,-12.22893695,42.1225556
328,3.28,-12.22885022,42.25866335
329,3.29,-12.22876542,42.39490298
330,3.3,-12.22868257,42.53127411
331,3.31,-12.22860166,42.66777637
332,3.32,-12.22852269,42.80440937
333,3.33,-12.22844567,42.94117274
334,3.34,-12.22837059,43.07806611
335,3.35,-12.22829744,43.21508907
336,3.36,-12.22822624,43.35224125
337,3.37,-12.22815698,43.48952224
338,3.38,-12.22808966,43.62693166
339,3.39,-12.22802428,43.76446911
340,3.4,-12.22796082,43.90213419
341,3.41,-12.2278993,44.03992651
342,3.42,-12.22783971,44.17784566
343,3.43,-12.22778204,44.31589123
344,3.44,-12.22772629,44.45406282
345,3.45,-12.22767245,44.59236002
346,3.46,-12.22762052,44.73078242
347,3.47,-12.22757049,44.8693296
348,3.48,-12.22752235,45.00800115
349,3.49,-12.2274761,45.14679666
350,3.5,-12.22743174,45.28571572
351,3.51,-12.22738925,45.42474626
352,3.52,-12.2273487,45.56384106
353,3.53,-12.22731025,45.70295561
354,3.54,-12.2272741,45.84205876
355,3.55,-12.22724048,45.98113057
356,3.56,-12.22720961,46.12015931
357,3.57,-12.22718171,46.2591389
358,3.58,-12.22715696,46.39806714
359,3.59,-12.22713551,46.53694439
360,3.6,-12.22711748,46.67577273
361,3.61,-12.2271029,46.81455528
362,3.62,-12.2270918,46.95329569
363,3.63,-12.22708412,47.09199778
364,3.64,-12.22707977,47.23066529
365,3.65,-12.22707863,47.36930169
366,3.66,-12.22708053,47.50791015
367,3.67,-12.22708529,47.64649349
368,3.68,-12.2270927,47.78505421
369,3.69,-12.22710256,47.92359446
370,3.7,-12.22711465,48.06211617
371,3.71,-12.22712877,48.20062102
372,3.72,-12.22714475,48.33911048
373,3.73,-12.22716242,48.47758585
374,3.74,-12.22718165,48.61604824
375,3.75,-12.22720234,48.75449857
376,3.76,-12.22722442,48.89293761
377,3.77,-12.22724784,49.03136595
378,3.78,-12.22727258,49.16978401
379,3.79,-12.22729861,49.30819206
380,3.8,-12.22732592,49.44659025
381,3.81,-12.22735451,49.58497856
382,3.82,-12.22738435,49.7233569
383,3.83,-12.22741542,49.86172504
384,3.84,-12.22744767,50.00008265
385,3.85,-12.22748104,50.13842933
386,3.86,-12.22751545,50.2767646
387,3.87,-12.22755081,50.41508789
388,3.88,-12.227587,50.55339861
389,3.89,-12.22762391,50.6916961
390,3.9,-12.22766139,50.82997969
391,3.91,-12.22769933,50.96824866
392,3.92,-12.22773759,51.10650231
393,3.93,-12.22777604,51.24473999
394,3.94,-12.22781456,51.38296107
395,3.95,-12.22785306,51.52116485
396,3.96,-12.22789143,51.65935065
397,3.97,-12.22792963,51.79751781
398,3.98,-12.2279676,51.93566572
399,3.99,-12.22800532,52.07379379
400,4,-12.22804276,52.21190147
401,4.01,-12.22807994,52.34998824
402,4.02,-12.22811686,52.4880536
403,4.03,-12.22815356,52.62609706
404,4.04,-12.22819006,52.76411816
405,4.05,-12.22822641,52.90211649
406,4.06,-12.22826266,53.04009164
407,4.07,-12.22829884,53.17804328
408,4.08,-12.22833502,53.31597109
409,4.09,-12.22837122,53.45387479
410,4.1,-12.22840751,53.59175414
411,4.11,-12.22844391,53.72960895
412,4.12,-12.22848046,53.86743905
413,4.13,-12.22851721,54.00524432
414,4.14,-12.22855419,54.14302464
415,4.15,-12.22859142,54.28077995
416,4.16,-12.22862893,54.41851022
417,4.17,-12.22866677,54.55621544
418,4.18,-12.22870495,54.69389562
419,4.19,-12.22874351,54.83155081
420,4.2,-12.22878247,54.96918108
421,4.21,-12.22882188,55.10678652
422,4.22,-12.22886177,55.24436726
423,4.23,-12.22890216,55.38192342
424,4.24,-12.2289431,55.51945517
425,4.25,-12.22898462,55.65696267
426,4.26,-12.22902675,55.7944461
427,4.27,-12.22906953,55.93190567
428,4.28,-12.22911298,56.0693416
429,4.29,-12.22915715,56.2067541
430,4.3,-12.22920205,56.34414346
431,4.31,-12.2292477,56.48150995
432,4.32,-12.22929412,56.61885384
433,4.33,-12.22934134,56.75617541
434,4.34,-12.22938935,56.89347492
435,4.35,-12.22943817,57.03075268
436,4.36,-12.22948779,57.16800898
437,4.37,-12.22953823,57.3052441
438,4.38,-12.22958946,57.44245834
439,4.39,-12.22964149,57.57965196
440,4.4,-12.2296943,57.71682525
441,4.41,-12.22974788,57.85397844
442,4.42,-12.22980221,57.99111178
443,4.43,-12.22985727,58.12822551
444,4.44,-12.22991304,58.26531984
445,4.45,-12.22996951,58.40239498
446,4.46,-12.23002665,58.53945112
447,4.47,-12.23008445,58.67648844
448,4.48,-12.23014288,58.81350712
449,4.49,-12.23020192,58.95050733
450,4.5,-12.23026156,59.08748919
451,4.51,-12.23032177,59.22445285
452,4.52,-12.23038254,59.36139844
453,4.53,-12.23044384,59.49832607
454,4.54,-12.23050567,59.63523583
455,4.55,-12.230568,59.77212783
456,4.56,-12.23063082,59.90900214
457,4.57,-12.23069411,60.04585884
458,4.58,-12.23075786,60.18269799
459,4.59,-12.23082205,60.31951966
460,4.6,-12.23088667,60.45632389
461,4.61,-12.23095171,60.59311072
462,4.62,-12.23101715,60.72988019
463,4.63,-12.23108298,60.86663234
464,4.64,-12.23114919,61.00336718
465,4.65,-12.23121577,61.14008475
466,4.66,-12.23128271,61.27678505
467,4.67,-12.23135,61.41346812
468,4.68,-12.23141763,61.55013399
469,4.69,-12.2314856,61.68678268
470,4.7,-12.23155389,61.82341421
471,4.71,-12.23162251,61.9600286
472,4.72,-12.23169145,62.09662586
473,4.73,-12.23176071,62.23320602
474,4.74,-12.23183028,62.36976909
475,4.75,-12.23190017,62.50631509
476,4.76,-12.23197036,62.64284405
477,4.77,-12.23204086,62.77935599
478,4.78,-12.23211166,62.91585091
479,4.79,-12.23218276,63.05232885
480,4.8,-12.23225417,63.1887898
481,4.81,-12.23232588,63.3252338
482,4.82,-12.23239788,63.46166086
483,4.83,-12.23247018,63.59807101
484,4.84,-12.23254277,63.73446426
485,4.85,-12.23261566,63.87084064
486,4.86,-12.23268884,64.00720019
487,4.87,-12.2327623,64.14354294
488,4.88,-12.23283606,64.27986893
489,4.89,-12.2329101,64.41617818
490,4.9,-12.23298442,64.55247075
491,4.91,-12.23305903,64.68874669
492,4.92,-12.23313391,64.82500604
493,4.93,-12.23320907,64.96124885
494,4.94,-12.23328451,65.09747519
495,4.95,-12.23336021,65.23368512
496,4.96,-12.23343619,65.3698787
497,4.97,-12.23351243,65.50605601
498,4.98,-12.23358892,65.64221712
499,4.99,-12.23366568,65.7783621
500,5,-12.23374269,65.91449105
501,5.01,-12.23381994,66.05060404
502,5.02,-12.23389743,66.18670116
503,5.03,-12.23397516,66.32278252
504,5.04,-12.23405312,66.45884819
505,5.05,-12.23413131,66.59489828
506,5.06,-12.23420971,66.7309329
507,5.07,-12.23428832,66.86695215
508,5.08,-12.23436713,67.00295614
509,5.09,-12.23444614,67.13894499
510,5.1,-12.23452534,67.27491882
511,5.11,-12.23460472,67.41087772
512,5.12,-12.23468427,67.54682183
513,5.13,-12.23476398,67.68275127
514,5.14,-12.23484385,67.81866614
515,5.15,-12.23492387,67.95456658
516,5.16,-12.23500403,68.09045269
517,5.17,-12.23508432,68.22632461
518,5.18,-12.23516473,68.36218243
519,5.19,-12.23524526,68.49802629
520,5.2,-12.23532589,68.63385627
521,5.21,-12.23540663,68.76967251
522,5.22,-12.23548746,68.90547511
523,5.23,-12.23556837,69.04126416
524,5.24,-12.23564937,69.17703978
525,5.25,-12.23573043,69.31280208
526,5.26,-12.23581156,69.44855113
527,5.27,-12.23589275,69.58428706
528,5.28,-12.23597399,69.72000995
529,5.29,-12.23605527,69.8557199
530,5.3,-12.2361366,69.99141699
531,5.31,-12.23621795,70.12710133
532,5.32,-12.23629933,70.26277299
533,5.33,-12.23638074,70.39843206
534,5.34,-12.23646216,70.53407864
535,5.35,-12.23654358,70.66971279
536,5.36,-12.23662501,70.8053346
537,5.37,-12.23670644,70.94094416
538,5.38,-12.23678786,71.07654154
539,5.39,-12.23686927,71.21212682
540,5.4,-12.23695067,71.34770008
541,5.41,-12.23703203,71.4832614
542,5.42,-12.23711338,71.61881085
543,5.43,-12.23719469,71.75434852
544,5.44,-12.23727596,71.88987447
545,5.45,-12.23735719,72.02538878
546,5.46,-12.23743839,72.16089153
547,5.47,-12.23751953,72.29638279
548,5.48,-12.23760063,72.43186264
549,5.49,-12.23768168,72.56733114
550,5.5,-12.23776268,72.70278837
551,5.51,-12.23784362,72.8382344
552,5.52,-12.23792452,72.97366931
553,5.53,-12.23800536,73.10909315
554,5.54,-12.23808614,73.24450601
555,5.55,-12.23816687,73.37990796
556,5.56,-12.23824755,73.51529906
557,5.57,-12.23832817,73.65067939
558,5.58,-12.23840872,73.78604902
559,5.59,-12.23848922,73.92140802
560,5.6,-12.23856965,74.05675646
561,5.61,-12.23865002,74.19209442
562,5.62,-12.23873032,74.32742197
563,5.63,-12.23881054,74.46273919
564,5.64,-12.23889068,74.59804614
565,5.65,-12.23897075,74.73334291
566,5.66,-12.23905072,74.86862958
567,5.67,-12.23913061,75.00390621
568,5.68,-12.2392104,75.13917289
569,5.69,-12.23929009,75.27442969
570,5.7,-12.23936968,75.4096767
571,5.71,-12.23944916,75.544914
572,5.72,-12.23952852,75.68014167
573,5.73,-12.23960777,75.81535979
574,5.74,-12.23968689,75.95056844
575,5.75,-12.23976589,76.08576771
576,5.76,-12.23984475,76.22095769
577,5.77,-12.23992348,76.35613846
578,5.78,-12.24000207,76.4913101
579,5.79,-12.24008051,76.62647271
580,5.8,-12.2401588,76.76162637
581,5.81,-12.24023693,76.89677119
582,5.82,-12.2403149,77.0319073
583,5.83,-12.2403927,77.16703486
584,5.84,-12.24047034,77.30215404
585,5.85,-12.24054779,77.43726504
586,5.86,-12.24062507,77.57236803
587,5.87,-12.24070216,77.70746322
588,5.88,-12.24077906,77.84255081
589,5.89,-12.24085576,77.97763098
590,5.9,-12.24093227,78.11270394
591,5.91,-12.24100858,78.24776987
592,5.92,-12.24108468,78.38282897
593,5.93,-12.24116058,78.51788143
594,5.94,-12.24123627,78.65292742
595,5.95,-12.24131174,78.78796714
596,5.96,-12.24138701,78.92300076
597,5.97,-12.24146205,79.05802846
598,5.98,-12.24153688,79.19305041
599,5.99,-12.24161148,79.32806679
600,6,-12.24168586,79.46307777
601,6.01,-12.24176001,79.59808351
602,6.02,-12.24183393,79.7330842
603,6.03,-12.24190761,79.86807998
604,6.04,-12.24198106,80.00307103
605,6.05,-12.24205426,80.13805751
606,6.06,-12.24212721,80.27303959
607,6.07,-12.24219992,80.40801741
608,6.08,-12.24227237,80.54299114
609,6.09,-12.24234457,80.67796093
610,6.1,-12.24241651,80.81292695
611,6.11,-12.24248818,80.94788935
612,6.12,-12.24255959,81.08284828
613,6.13,-12.24263073,81.2178039
614,6.14,-12.2427016,81.35275636
615,6.15,-12.24277219,81.4877058
616,6.16,-12.24284251,81.6226524
617,6.17,-12.24291254,81.75759629
618,6.18,-12.24298228,81.89253763
619,6.19,-12.24305173,82.02747656
620,6.2,-12.24312087,82.16241325
621,6.21,-12.2431897,82.29734783
622,6.22,-12.2432582,82.43228046
623,6.23,-12.24332638,82.56721129
624,6.24,-12.24339421,82.70214047
625,6.25,-12.24346169,82.83706815
626,6.26,-12.24352881,82.97199447
627,6.27,-12.24359555,83.10691958
628,6.28,-12.24366192,83.24184364
629,6.29,-12.2437279,83.37676678
630,6.3,-12.24379349,83.51168917
631,6.31,-12.24385867,83.64661093
632,6.32,-12.24392345,83.78153223
633,6.33,-12.24398783,83.91645321
634,6.34,-12.24405178,84.05137401
635,6.35,-12.24411533,84.18629479
636,6.36,-12.24417846,84.32121569
637,6.37,-12.24424117,84.45613685
638,6.38,-12.24430347,84.59105843
639,6.39,-12.24436535,84.72598057
640,6.4,-12.24442682,84.86090342
641,6.41,-12.24448787,84.99582711
642,6.42,-12.2445485,85.13075181
643,6.43,-12.24460872,85.26567766
644,6.44,-12.24466853,85.40060479
645,6.45,-12.24472793,85.53553336
646,6.46,-12.24478692,85.67046352
647,6.47,-12.2448455,85.8053954
648,6.48,-12.24490367,85.94032916
649,6.49,-12.24496143,86.07526494
650,6.5,-12.2450188,86.21020287
651,6.51,-12.24507576,86.34514312
652,6.52,-12.24513233,86.48008582
653,6.53,-12.24518851,86.6150311
654,6.54,-12.24524429,86.74997913
655,6.55,-12.24529969,86.88493003
656,6.56,-12.2453547,87.01988395
657,6.57,-12.24540934,87.15484104
658,6.58,-12.24546361,87.28980142
659,6.59,-12.2455175,87.42476524
660,6.6,-12.24557104,87.55973265
661,6.61,-12.24562421,87.69470377
662,6.62,-12.24567703,87.82967875
663,6.63,-12.2457295,87.96465773
664,6.64,-12.24578163,88.09964083
665,6.65,-12.24583341,88.2346282
666,6.66,-12.24588486,88.36961997
667,6.67,-12.24593597,88.50461627
668,6.68,-12.24598675,88.63961724
669,6.69,-12.24603721,88.77462301
670,6.7,-12.24608733,88.90963372
671,6.71,-12.24613714,89.04464948
672,6.72,-12.24618662,89.17967044
673,6.73,-12.24623578,89.31469672
674,6.74,-12.24628462,89.44972844
675,6.75,-12.24633315,89.58476575
676,6.76,-12.24638136,89.71980875
677,6.77,-12.24642926,89.85485759
678,6.78,-12.24647684,89.98991238
679,6.79,-12.24652412,90.12497325
680,6.8,-12.2465711,90.26004033
681,6.81,-12.24661777,90.39511372
682,6.82,-12.24666414,90.53019356
683,6.83,-12.24671021,90.66527995
684,6.84,-12.24675599,90.80037303
685,6.85,-12.24680148,90.93547291
686,6.86,-12.24684667,91.07057969
687,6.87,-12.24689158,91.20569351
688,6.88,-12.2469362,91.34081447
689,6.89,-12.24698054,91.47594269
690,6.9,-12.2470246,91.61107828
691,6.91,-12.24706837,91.74622135
692,6.92,-12.24711186,91.88137201
693,6.93,-12.24715506,92.01653038
694,6.94,-12.24719799,92.15169657
695,6.95,-12.24724063,92.28687068
696,6.96,-12.24728299,92.42205283
697,6.97,-12.24732506,92.55724312
698,6.98,-12.24736686,92.69244165
699,6.99,-12.24740836,92.82764854
700,7,-12.24744959,92.9628639
701,7.01,-12.24749053,93.09808782
702,7.02,-12.24753119,93.23332041
703,7.03,-12.24757156,93.36856178
704,7.04,-12.24761165,93.50381203
705,7.05,-12.24765146,93.63907126
706,7.06,-12.24769099,93.77433958
707,7.07,-12.24773023,93.90961708
708,7.08,-12.24776919,94.04490387
709,7.09,-12.24780787,94.18020004
710,7.1,-12.24784627,94.3155057
711,7.11,-12.24788439,94.45082095
712,7.12,-12.24792223,94.58614588
713,7.13,-12.2479598,94.7214806
714,7.14,-12.24799708,94.85682519
715,7.15,-12.24803408,94.99217976
716,7.16,-12.24807081,95.1275444
717,7.17,-12.24810725,95.26291921
718,7.18,-12.24814342,95.39830429
719,7.19,-12.24817931,95.53369971
720,7.2,-12.24821493,95.66910559
721,7.21,-12.24825026,95.80452201
722,7.22,-12.24828531,95.93994907
723,7.23,-12.24832009,96.07538686
724,7.24,-12.24835459,96.21083546
725,7.25,-12.24838882,96.34629497
726,7.26,-12.24842277,96.48176548
727,7.27,-12.24845644,96.61724707
728,7.28,-12.24848984,96.75273984
729,7.29,-12.24852296,96.88824388
730,7.3,-12.24855581,97.02375926
731,7.31,-12.24858839,97.15928608
732,7.32,-12.2486207,97.29482442
733,7.33,-12.24865274,97.43037437
734,7.34,-12.24868451,97.56593601
735,7.35,-12.24871601,97.70150942
736,7.36,-12.24874724,97.83709469
737,7.37,-12.2487782,97.9726919
738,7.38,-12.24880891,98.10830113
739,7.39,-12.24883934,98.24392245
740,7.4,-12.24886952,98.37955596
741,7.41,-12.24889943,98.51520173
742,7.42,-12.24892908,98.65085983
743,7.43,-12.24895848,98.78653034
744,7.44,-12.24898761,98.92221334
745,7.45,-12.24901649,99.05790891
746,7.46,-12.24904511,99.19361712
747,7.47,-12.24907347,99.32933804
748,7.48,-12.24910158,99.46507176
749,7.49,-12.24912944,99.60081833
750,7.5,-12.24915705,99.73657783
751,7.51,-12.2491844,99.87235033
752,7.52,-12.24921151,100.0081359
753,7.53,-12.24923837,100.1439346
754,7.54,-12.24926498,100.2797465
755,7.55,-12.24929134,100.4155718
756,7.56,-12.24931746,100.5514103
757,7.57,-12.24934333,100.6872623
758,7.58,-12.24936896,100.8231277
759,7.59,-12.24939435,100.9590066
760,7.6,-12.2494195,101.0948992
761,7.61,-12.24944441,101.2308055
762,7.62,-12.24946908,101.3667254
763,7.63,-12.24949352,101.5026592
764,7.64,-12.24951771,101.6386068
765,7.65,-12.24954168,101.7745683
766,7.66,-12.2495654,101.9105437
767,7.67,-12.2495889,102.0465332
768,7.68,-12.24961216,102.1825368
769,7.69,-12.24963519,102.3185545
770,7.7,-12.24965798,102.4545864
771,7.71,-12.24968055,102.5906325
772,7.72,-12.24970288,102.7266929
773,7.73,-12.24972498,102.8627677
774,7.74,-12.24974686,102.9988569
775,7.75,-12.2497685,103.1349606
776,7.76,-12.24978991,103.2710787
777,7.77,-12.2498111,103.4072115
778,7.78,-12.24983206,103.5433588
779,7.79,-12.24985279,103.6795208
780,7.8,-12.24987329,103.8156975
781,7.81,-12.24989357,103.9518889
782,7.82,-12.24991362,104.0880952
783,7.83,-12.24993345,104.2243163
784,7.84,-12.24995306,104.3605523
785,7.85,-12.24997245,104.4968032
786,7.86,-12.24999162,104.6330692
787,7.87,-12.25001057,104.7693501
788,7.88,-12.2500293,104.9056461
789,7.89,-12.25004782,105.0419572
790,7.9,-12.25006612,105.1782835
791,7.91,-12.25008421,105.314625
792,7.92,-12.25010208,105.4509817
793,7.93,-12.25011975,105.5873537
794,7.94,-12.2501372,105.723741
795,7.95,-12.25015445,105.8601436
796,7.96,-12.25017149,105.9965616
797,7.97,-12.25018832,106.1329951
798,7.98,-12.25020494,106.269444
799,7.99,-12.25022136,106.4059084
800,8,-12.25023757,106.5423883
801,8.01,-12.25025358,106.6788838
802,8.02,-12.25026939,106.8153949
803,8.03,-12.250285,106.9519216
804,8.04,-12.2503004,107.0884639
805,8.05,-12.25031561,107.225022
806,8.06,-12.25033062,107.3615958
807,8.07,-12.25034543,107.4981853
808,8.08,-12.25036005,107.6347906
809,8.09,-12.25037446,107.7714117
810,8.1,-12.25038869,107.9080487
811,8.11,-12.25040271,108.0447015
812,8.12,-12.25041655,108.1813702
813,8.13,-12.25043019,108.3180548
814,8.14,-12.25044364,108.4547553
815,8.15,-12.2504569,108.5914719
816,8.16,-12.25046996,108.7282044
817,8.17,-12.25048283,108.8649529
818,8.18,-12.25049552,109.0017174
819,8.19,-12.25050801,109.138498
820,8.2,-12.25052031,109.2752947
821,8.21,-12.25053242,109.4121074
822,8.22,-12.25054434,109.5489363
823,8.23,-12.25055607,109.6857813
824,8.24,-12.25056762,109.8226425
825,8.25,-12.25057897,109.9595198
826,8.26,-12.25059013,110.0964133
827,8.27,-12.25060109,110.233323
828,8.28,-12.25061187,110.370249
829,8.29,-12.25062246,110.5071911
830,8.3,-12.25063286,110.6441495
831,8.31,-12.25064306,110.7811242
832,8.32,-12.25065307,110.9181151
833,8.33,-12.25066289,111.0551223
834,8.34,-12.25067252,111.1921458
835,8.35,-12.25068195,111.3291856
836,8.36,-12.25069119,111.4662418
837,8.37,-12.25070024,111.6033142
838,8.38,-12.25070908,111.740403
839,8.39,-12.25071774,111.8775081
840,8.4,-12.25072619,112.0146295
841,8.41,-12.25073445,112.1517674
842,8.42,-12.25074251,112.2889215
843,8.43,-12.25075037,112.4260921
844,8.44,-12.25075803,112.563279
845,8.45,-12.25076549,112.7004823
846,8.46,-12.25077275,112.8377019
847,8.47,-12.2507798,112.9749379
848,8.48,-12.25078665,113.1121904
849,8.49,-12.25079329,113.2494592
850,8.5,-12.25079973,113.3867443
851,8.51,-12.25080595,113.5240459
852,8.52,-12.25081197,113.6613638
853,8.53,-12.25081778,113.7986982
854,8.54,-12.25082338,113.9360489
855,8.55,-12.25082876,114.073416
856,8.56,-12.25083393,114.2107994
857,8.57,-12.25083889,114.3481993
858,8.58,-12.25084362,114.4856155
859,8.59,-12.25084814,114.6230481
860,8.6,-12.25085244,114.760497
861,8.61,-12.25085652,114.8979623
862,8.62,-12.25086037,115.0354439
863,8.63,-12.250864,115.1729419
864,8.64,-12.25086741,115.3104562
865,8.65,-12.25087058,115.4479868
866,8.66,-12.25087353,115.5855338
867,8.67,-12.25087625,115.723097
868,8.68,-12.25087873,115.8606766
869,8.69,-12.25088098,115.9982724
870,8.7,-12.250883,116.1358845
871,8.71,-12.25088477,116.2735129
872,8.72,-12.25088631,116.4111576
873,8.73,-12.25088762,116.5488184
874,8.74,-12.25088868,116.6864956
875,8.75,-12.25088949,116.8241889
876,8.76,-12.25089007,116.9618984
877,8.77,-12.2508904,117.0996241
878,8.78,-12.25089048,117.237366
879,8.79,-12.25089032,117.375124
880,8.8,-12.25088991,117.5128982
881,8.81,-12.25088925,117.6506885
882,8.82,-12.25088834,117.7884949
883,8.83,-12.25088718,117.9263174
884,8.84,-12.25088577,118.064156
885,8.85,-12.25088411,118.2020106
886,8.86,-12.2508822,118.3398813
887,8.87,-12.25088004,118.4777679
888,8.88,-12.25087762,118.6156706
889,8.89,-12.25087496,118.7535892
890,8.9,-12.25087204,118.8915237
891,8.91,-12.25086887,119.0294742
892,8.92,-12.25086545,119.1674406
893,8.93,-12.25086178,119.3054229
894,8.94,-12.25085785,119.443421
895,8.95,-12.25085368,119.5814349
896,8.96,-12.25084927,119.7194647
897,8.97,-12.25084461,119.8575102
898,8.98,-12.2508397,119.9955715
899,8.99,-12.25083455,120.1336485
900,9,-12.25082916,120.2717413
901,9.01,-12.25082353,120.4098497
902,9.02,-12.25081767,120.5479737
903,9.03,-12.25081157,120.6861134
904,9.04,-12.25080525,120.8242686
905,9.05,-12.2507987,120.9624395
906,9.06,-12.25079193,121.1006258
907,9.07,-12.25078494,121.2388277
908,9.08,-12.25077773,121.377045
909,9.09,-12.25077032,121.5152777
910,9.1,-12.2507627,121.6535259
911,9.11,-12.25075489,121.7917895
912,9.12,-12.25074688,121.9300684
913,9.13,-12.25073869,122.0683626
914,9.14,-12.25073031,122.2066721
915,9.15,-12.25072177,122.3449968
916,9.16,-12.25071306,122.4833367
917,9.17,-12.25070419,122.6216918
918,9.18,-12.25069517,122.7600621
919,9.19,-12.25068602,122.8984474
920,9.2,-12.25067674,123.0368479
