#{"t_start": 1695179985.2047224, "env_id": null}
r,l,t
-1023895.0,835,17749.406321
-1003150.9,852,17797.6468
-1280668.0,976,17824.439969
-1001630.06,857,17864.43172
-1004723.25,851,17890.368474
-1008940.44,852,17931.36497
-1286511.9,983,17965.642034
-1284889.8,967,18005.691919
-1026313.6,845,18066.011151
-1988264.6,1427,18075.201979
-1281225.5,990,18141.801841
-1018463.9,862,18202.73658
-8724163.0,3601,18324.894012
-2977504.8,1877,18335.625049
-2048347.6,1426,18436.755057
-2098630.5,1404,18445.254549
-984441.25,851,18505.940303
-1310784.2,1037,18520.510544
-1302372.4,995,18582.137478
-1696104.0,1161,18607.536726
-996569.94,853,18649.328856
-995704.4,851,18675.476246
-1321520.0,1002,18727.671346
-994145.8,849,18743.179659
-1000779.2,853,18794.893797
-1768310.0,1197,18832.508195
-996665.0,856,18893.512217
-2667218.5,1842,19034.942478
-4945811.5,3580,19066.048467
-987573.6,854,19101.863429
-993828.4,850,19132.994361
-1006166.25,852,19168.543039
-994855.2,856,19199.783547
-998770.94,853,19235.657105
-1688775.9,1265,19296.165421
-1002064.8,850,19304.325601
-1005433.4,856,19362.536229
-1352545.9,1025,19382.527488
-1007588.3,856,19429.846503
-1012103.5,851,19448.908628
-1779318.8,1210,19518.698776
-1782632.9,1227,19538.758719
-999118.5,854,19584.856648
-1339985.5,1007,19615.321865
-1005335.7,856,19652.428228
-1004202.56,859,19683.321193
-1573663.6,1239,19744.145716
-1337348.1,1017,19760.372312
-1341744.0,1018,19831.340879
-2310045.2,1709,19876.075904
-1322000.0,1016,19912.951113
-1316115.1,1014,19953.259091
-1514637.0,1231,20004.568918
-1337875.5,1011,20030.029928
-1002477.56,860,20090.572633
-1832241.1,1192,20097.299574
-1009057.94,858,20163.155887
-2253413.2,1499,20209.186655
-2586668.8,1689,20283.966762
-1494586.9,1231,20300.332448
-1761258.5,1258,20377.136375
-1502507.9,1238,20391.32791
-1540832.4,1216,20466.740447
-2503500.0,1686,20511.929156
-2018529.2,1424,20569.919456
-1273843.0,1003,20588.304413
-1347859.9,1059,20650.690234
-2110374.8,1432,20691.828167
-1491208.4,1253,20741.939019
-1290246.8,1050,20770.851089
-1900345.0,1273,20835.04739
-1267125.2,1039,20848.819487
-1266464.6,1054,20915.26001
-1600427.1,1255,20941.292704
-1798348.5,1271,21008.335737
-1549823.9,1194,21030.571274
-1936420.4,1283,21102.93365
-2405143.2,1421,21133.998519
-1814686.1,1270,21197.037378
-1784034.8,1240,21228.534395
-1747154.6,1256,21293.093417
-2321771.8,1411,21330.493056
-1990878.9,1265,21382.992602
-1704801.6,1259,21421.443996
-1250453.8,1030,21461.61572
-1248049.6,1024,21499.839658
-1488728.1,1196,21550.794346
-1273530.4,997,21576.073839
-1284134.9,992,21626.861937
-1298739.6,1010,21655.864812
-1268161.2,988,21710.28893
-1248218.4,1015,21738.33591
-1248321.6,993,21785.913963
-1249622.2,990,21814.120821
-1227908.9,1000,21862.725617
-1226433.4,1009,21891.743874
-1207419.2,991,21939.007711
-1254881.8,980,21969.771944
-1212362.4,999,22018.077852
-1222421.0,1004,22046.603029
-1263312.8,1016,22096.420066
-1254066.4,1000,22124.23854
-1261443.6,1000,22173.844065
-1244022.0,1031,22206.477487
-1260545.2,999,22253.928819
-1266817.6,1001,22283.562235
-1277806.4,985,22329.146133
-1283029.8,1004,22359.792175
-1265892.9,999,22405.535055
-1287175.5,1025,22438.099604
-1286825.9,1009,22488.70272
-1282463.4,1025,22522.933552
-1271992.5,1041,22569.037436
-1282832.5,1012,22600.72969
-999345.5,856,22636.118239
-1278988.4,1023,22677.924086
-1295201.2,1016,22713.382094
-1320594.6,997,22753.512198
-991487.3,857,22779.287059
-1320344.9,1060,22833.499478
-1281355.9,1037,22858.198817
-992660.1,857,22900.594534
-1309380.4,1058,22938.907427
-1315560.4,975,22976.131368
-1311497.4,1013,23015.616459
-1298644.0,1024,23053.71806
-1269862.8,1006,23092.838857
-1332698.8,984,23129.061232
-1306936.9,996,23168.407314
-1268648.6,1012,23205.520406
-998626.06,857,23235.568446
-1315344.8,992,23281.036908
-1247287.0,1018,23312.205965
-1279291.0,1009,23357.566827
-1303439.1,1008,23389.020233
-1306859.5,1002,23433.851331
-1282757.0,1001,23465.093787
-945450.06,855,23500.805956
-1283302.2,996,23546.035303
-1278949.6,1003,23582.666775
-1291819.0,1017,23623.285809
-1329491.2,985,23657.312381
-1266381.2,1011,23700.480192
-1323663.5,1010,23734.34089
-969797.0,855,23767.318851
-1309313.2,988,23815.729154
-1268515.0,1007,23849.869421
-1269441.2,983,23890.969646
-1294268.8,978,23925.01164
-1293050.1,1009,23969.007518
-1317974.9,988,24001.654592
-1264237.5,971,24044.165496
-1268927.9,974,24080.211676
-984588.6,852,24114.123013
-1313406.2,986,24155.432076
-1322212.2,980,24189.339157
-1254554.5,976,24230.39688
-1294948.0,978,24264.307399
-1330055.9,977,24305.249357
-1225927.8,975,24342.626629
-1342754.0,973,24383.442227
-1379013.1,986,24418.191832
-1316784.1,998,24459.718508
-1292566.1,983,24492.972854
-1290091.6,989,24535.345842
-1278037.4,979,24568.226838
-1298574.1,982,24614.423161
-1272542.8,976,24647.520802
-1279244.9,977,24689.801203
-1300631.9,992,24723.705628
-1270506.5,1009,24767.500429
-1287168.1,981,24799.417589
-1267197.8,1010,24844.707663
-1330812.5,977,24877.576364
-1276809.4,981,24928.540752
-1256163.8,985,24958.125543
-1317535.1,982,25003.555266
-1317256.1,983,25033.026977
-990793.8,861,25069.91521
-944168.1,853,25099.733534
-1274121.6,982,25145.448673
-1294165.6,986,25174.988554
-1307039.0,986,25221.171079
-1277640.6,987,25251.020754
-1324602.9,987,25296.817971
-1325265.9,989,25326.752515
-1326557.2,989,25372.44715
-1248908.1,986,25401.868025
