#{"t_start": 1697266716.4434264, "env_id": null}
r,l,t
-399139.0,1217,24282.286399
-395745.94,1218,24323.778689
-390588.7,1217,24354.072666
-362753.44,1217,24395.569291
-380125.16,1217,24425.665441
-364790.6,1218,24467.649511
-381964.6,1218,24497.583842
-378757.7,1218,24539.164574
-400311.62,1217,24569.307317
-412182.44,1217,24611.689886
-406808.28,1217,24641.836838
-379940.44,1217,24683.895355
-407793.53,1218,24713.511793
-377863.62,1217,24755.02981
-376458.34,1217,24784.748327
-384253.94,1217,24826.311592
-419300.06,1216,24856.35431
-431421.25,1217,24898.746045
-430486.1,1218,24929.002141
-421894.38,1217,24970.670723
-415832.44,1217,25000.955248
-398652.38,1216,25042.357139
-397118.66,1217,25073.230689
-417227.53,1216,25115.469216
-392503.4,1216,25145.326517
-394352.8,1217,25187.010654
-395126.03,1218,25217.029449
-378442.7,1217,25258.593837
-388591.1,1217,25288.774462
-411635.66,1216,25330.500656
-408592.44,1216,25360.491828
-388129.0,1218,25402.685201
-373699.72,1217,25432.577673
-383384.72,1217,25474.349154
-374770.62,1217,25504.400359
-379822.94,1218,25546.406541
-395881.28,1216,25576.577203
-391697.16,1217,25618.337618
-369691.94,1217,25647.859761
-357243.12,1217,25689.75898
-363468.5,1217,25719.526291
-365868.28,1217,25761.572422
-395788.2,1217,25791.144898
-377894.28,1216,25833.012998
-378516.88,1218,25863.377717
-340907.88,1217,25905.026788
-377940.3,1216,25934.812462
-359541.56,1218,25977.001741
-355702.88,1218,26006.948581
-364604.2,1218,26048.716358
-371428.22,1218,26078.673444
-368715.88,1218,26120.892229
-399080.47,1219,26150.880171
-380580.72,1219,26192.358586
-361894.1,1219,26222.280802
-347222.53,1218,26264.612396
-351223.25,1218,26294.404422
-362508.0,1219,26336.350838
-341599.78,1218,26366.24048
-365908.4,1218,26407.928036
-349234.5,1218,26437.58333
-330105.0,1219,26479.511384
-365148.84,1218,26509.529515
-348225.75,1218,26550.916073
-342362.97,1218,26581.018719
-367436.62,1218,26623.001081
-373107.53,1218,26652.589272
-376165.97,1218,26694.659517
-359219.62,1218,26724.678995
-363791.56,1218,26766.860425
-355352.44,1218,26796.423093
-373704.8,1218,26838.478657
-378658.0,1218,26868.262711
-366799.12,1218,26910.033089
-365605.53,1218,26940.080588
-352617.84,1218,26981.189392
-361068.62,1218,27011.195856
-360873.9,1218,27052.964199
-348154.44,1218,27082.831026
-342763.8,1218,27125.239067
-354301.94,1218,27155.143075
-380855.06,1218,27196.834083
-368461.75,1218,27226.860342
-351589.7,1218,27268.284338
-339174.47,1218,27298.21814
-358003.62,1218,27340.688494
-353777.25,1217,27370.648449
-369679.97,1218,27412.455928
-340288.4,1219,27441.915916
-361924.38,1218,27483.756576
-344378.62,1218,27513.406133
-372755.3,1218,27555.120141
-350037.03,1218,27585.033082
-344033.4,1218,27627.104496
-369054.66,1217,27657.124432
-369970.56,1218,27699.334252
-372325.38,1218,27729.09973
-353738.88,1218,27771.072664
-392054.62,1217,27801.270067
-362410.66,1218,27843.43131
-324366.94,1218,27873.155129
-379589.72,1217,27915.642049
-409126.12,1218,27945.695292
-388358.38,1218,27987.238756
-378585.88,1218,28017.106849
-409976.53,1217,28058.790294
-374034.4,1218,28088.608765
-373905.16,1218,28131.053638
-390022.34,1218,28161.049641
-350158.53,1218,28203.097845
-425895.12,1219,28232.913483
-403209.16,1217,28274.787575
-351998.88,1218,28304.660036
-373647.8,1219,28346.550735
-367536.94,1218,28376.370084
-418760.06,1220,28418.488737
-420841.84,1218,28448.732451
-441864.6,1228,28491.200991
-405890.25,1222,28520.939887
-408922.84,1220,28562.930022
-421233.97,1220,28592.126052
-447400.8,1218,28634.28625
-354659.3,1217,28663.888672
-404385.8,1218,28706.553145
-342141.75,1218,28735.952373
-409371.06,1218,28778.213997
-379995.0,1218,28807.392369
-408718.25,1219,28849.816973
-395016.47,1219,28878.90647
-400156.84,1218,28921.142366
-355373.03,1218,28950.404535
-409592.84,1217,28992.941844
-426511.06,1218,29022.679644
-360438.2,1218,29064.881049
-450297.0,1217,29094.144092
-411011.06,1218,29136.511647
-448275.75,1218,29166.159209
