`,traj_tx,traj_ty,traj_tz
676,791.892853,-35.65908988,-0.44827691
677,792.0399931,-35.74252191,-0.449864766
678,792.1869588,-35.82624171,-0.451455037
679,792.3337495,-35.9102489,-0.453047719
680,792.4803647,-35.99454307,-0.454642813
681,792.626804,-36.07912383,-0.456240317
682,792.7730669,-36.16399079,-0.457840229
683,792.9191527,-36.24914356,-0.459442548
684,793.0650611,-36.33458175,-0.461047272
685,793.2107914,-36.42030497,-0.462654401
686,793.3563433,-36.50631282,-0.464263932
687,793.5017161,-36.59260492,-0.465875865
688,793.6469094,-36.67918087,-0.467490197
689,793.7919227,-36.76604029,-0.469106929
690,793.9367554,-36.85318279,-0.470726058
691,794.081407,-36.94060797,-0.472347582
692,794.2258771,-37.02831546,-0.473971502
693,794.370165,-37.11630485,-0.475597814
694,794.5142704,-37.20457577,-0.477226519
695,794.6581927,-37.29312782,-0.478857614
696,794.8019314,-37.38196063,-0.480491098
697,794.9454859,-37.47107379,-0.48212697
698,795.0888558,-37.56046693,-0.483765229
699,795.2320405,-37.65013965,-0.485405873
700,795.3750396,-37.74009158,-0.487048901
701,795.5178525,-37.83032232,-0.488694311
702,795.6604787,-37.92083149,-0.490342103
703,795.8029177,-38.0116187,-0.491992275
704,795.945169,-38.10268358,-0.493644825
705,796.0872321,-38.19402573,-0.495299752
706,796.2291065,-38.28564476,-0.496957056
707,796.3707916,-38.37754031,-0.498616734
708,796.5122869,-38.46971197,-0.500278785
709,796.6535919,-38.56215936,-0.501943208
710,796.7947062,-38.65488211,-0.503610003
711,796.9356292,-38.74787983,-0.505279166
712,797.0763603,-38.84115213,-0.506950698
713,797.2168991,-38.93469863,-0.508624596
714,797.3572451,-39.02851895,-0.51030086
715,797.4973977,-39.12261271,-0.511979488
716,797.6373564,-39.21697952,-0.513660478
717,797.7771208,-39.311619,-0.515343831
718,797.9166902,-39.40653076,-0.517029543
719,798.0560642,-39.50171443,-0.518717615
720,798.1952423,-39.59716962,-0.520408044
721,798.3342239,-39.69289595,-0.52210083
722,798.4730086,-39.78889303,-0.52379597
723,798.6115957,-39.8851605,-0.525493465
724,798.7499849,-39.98169795,-0.527193311
725,798.8881755,-40.07850502,-0.528895509
726,799.0261671,-40.17558132,-0.530600057
727,799.1639592,-40.27292647,-0.532306953
728,799.3015511,-40.37054009,-0.534016197
729,799.4389425,-40.46842179,-0.535727786
730,799.5761328,-40.5665712,-0.53744172
731,799.7131214,-40.66498793,-0.539157998
732,799.8499079,-40.7636716,-0.540876617
733,799.9864913,-40.86262153,-0.542597572
734,800.1228693,-40.96183598,-0.544320837
735,800.259041,-41.06131441,-0.546046409
736,800.3950061,-41.16105643,-0.547774287
737,800.530764,-41.26106163,-0.549504468
738,800.6663142,-41.36132964,-0.551236952
739,800.8016562,-41.46186005,-0.552971736
740,800.9367895,-41.56265247,-0.55470882
741,801.0717136,-41.66370651,-0.556448203
742,801.2064285,-41.76502218,-0.558189882
743,801.3409356,-41.8666004,-0.559933857
744,801.4752345,-41.96844081,-0.561680126
745,801.6093248,-42.07054295,-0.563428688
746,801.7432061,-42.17290635,-0.565179542
747,801.8768778,-42.27553055,-0.566932685
748,802.0103397,-42.37841508,-0.568688118
749,802.1435911,-42.48155948,-0.570445838
750,802.2766317,-42.58496329,-0.572205844
751,802.409461,-42.68862604,-0.573968135
752,802.5420786,-42.79254728,-0.57573271
753,802.674484,-42.89672655,-0.577499567
754,802.8066767,-43.00116338,-0.579268705
755,802.9386564,-43.10585731,-0.581040122
756,803.0704226,-43.21080788,-0.582813818
757,803.2019748,-43.31601463,-0.584589792
758,803.3333126,-43.4214771,-0.586368041
759,803.4644355,-43.52719483,-0.588148565
760,803.5953431,-43.63316737,-0.589931362
761,803.726035,-43.73939425,-0.591716431
762,803.8565106,-43.84587501,-0.59350377
763,803.9867696,-43.9526092,-0.59529338
764,804.1168115,-44.05959636,-0.597085257
765,804.2466358,-44.16683603,-0.598879402
766,804.3762421,-44.27432776,-0.600675812
767,804.50563,-44.38207109,-0.602474488
768,804.634799,-44.49006556,-0.604275426
769,804.7637487,-44.59831071,-0.606078626
770,804.8924785,-44.7068061,-0.607884088
771,805.0209882,-44.81555126,-0.609691809
772,805.1492771,-44.92454575,-0.611501788
773,805.2773449,-45.0337891,-0.613314025
774,805.4051912,-45.14328086,-0.615128517
775,805.5328154,-45.25302058,-0.616945265
776,805.6602172,-45.36300781,-0.618764266
777,805.787396,-45.47324208,-0.620585519
778,805.9143514,-45.58372295,-0.622409024
779,806.0410831,-45.69444997,-0.624234779
780,806.1675904,-45.80542268,-0.626062782
781,806.2938731,-45.91664063,-0.627893033
782,806.4199306,-46.02810336,-0.629725531
783,806.5457625,-46.13981043,-0.631560274
784,806.6713683,-46.25176138,-0.633397261
785,806.7967476,-46.36395576,-0.635236491
786,806.9218999,-46.47639313,-0.637077962
787,807.0468249,-46.58907302,-0.638921675
788,807.1715219,-46.70199499,-0.640767626
789,807.2959907,-46.81515858,-0.642615816
790,807.4202307,-46.92856335,-0.644466243
791,807.5442415,-47.04220885,-0.646318905
792,807.6680227,-47.15609462,-0.648173803
793,807.7915737,-47.27022021,-0.650030934
794,807.9148941,-47.38458518,-0.651890297
795,808.0379836,-47.49918907,-0.653751892
796,808.1608416,-47.61403144,-0.655615716
797,808.2834677,-47.72911183,-0.657481769
798,808.4058614,-47.84442979,-0.659350051
799,808.5280222,-47.95998488,-0.661220558
800,808.6499499,-48.07577664,-0.663093291
801,808.7716437,-48.19180463,-0.664968249
802,808.8931034,-48.30806839,-0.666845429
803,809.0143285,-48.42456748,-0.668724831
804,809.1353185,-48.54130144,-0.670606454
805,809.256073,-48.65826983,-0.672490297
806,809.3765914,-48.7754722,-0.674376357
807,809.4968734,-48.8929081,-0.676264636
808,809.6169186,-49.01057708,-0.67815513
809,809.7367263,-49.12847868,-0.680047839
810,809.8562962,-49.24661247,-0.681942762
811,809.9756279,-49.36497799,-0.683839897
812,810.0947209,-49.48357479,-0.685739244
813,810.2135747,-49.60240242,-0.687640801
814,810.3321888,-49.72146042,-0.689544566
815,810.4505614,-49.84074696,-0.691450518
816,810.5686914,-49.96026081,-0.693358641
817,810.6865783,-50.08000152,-0.695268935
818,810.8042215,-50.19996861,-0.697181399
819,810.9216208,-50.32016162,-0.699096031
820,811.0387756,-50.44058011,-0.701012829
821,811.1556856,-50.5612236,-0.702931794
822,811.2723501,-50.68209165,-0.704852922
823,811.388769,-50.80318384,-0.706776214
824,811.5049431,-50.92450113,-0.708701668
825,811.6208727,-51.04604375,-0.710629283
826,811.7365575,-51.16781119,-0.712559057
827,811.8519971,-51.2898029,-0.71449099
828,811.9671912,-51.41201839,-0.716425079
829,812.0821393,-51.53445713,-0.718361325
830,812.1968411,-51.6571186,-0.720299725
831,812.3112962,-51.78000228,-0.722240279
832,812.4255043,-51.90310765,-0.724182985
833,812.5394649,-52.0264342,-0.726127843
834,812.6531778,-52.14998141,-0.72807485
835,812.7666424,-52.27374876,-0.730024007
836,812.8798586,-52.39773573,-0.731975311
837,812.9928257,-52.52194182,-0.733928761
838,813.1055436,-52.64636649,-0.735884357
839,813.2180118,-52.77100925,-0.737842098
840,813.33023,-52.89586956,-0.739801981
841,813.4421978,-53.02094691,-0.741764007
842,813.5539147,-53.1462408,-0.743728173
843,813.6653805,-53.2717507,-0.745694479
844,813.7765948,-53.3974761,-0.747662924
845,813.8875571,-53.52341649,-0.749633506
846,813.9982672,-53.64957136,-0.751606225
847,814.1087246,-53.77594018,-0.753581078
848,814.2189289,-53.90252246,-0.755558066
849,814.3288799,-54.02931767,-0.757537187
850,814.438577,-54.1563253,-0.759518441
851,814.54802,-54.28354484,-0.761501825
852,814.6572085,-54.41097579,-0.763487338
853,814.7661421,-54.53861762,-0.765474981
854,814.8748204,-54.66646983,-0.767464751
855,814.9832431,-54.79453191,-0.769456648
856,815.0914097,-54.92280335,-0.77145067
857,815.1993199,-55.05128363,-0.773446817
858,815.3069733,-55.17997225,-0.775445087
859,815.4143696,-55.3088687,-0.77744548
860,815.5215084,-55.43797247,-0.779447994
861,815.6283893,-55.56728305,-0.781452628
862,815.7350119,-55.69679993,-0.783459381
863,815.8413758,-55.8265226,-0.785468253
864,815.9474807,-55.95645056,-0.787479241
865,816.0533263,-56.08658329,-0.789492346
866,816.158912,-56.21692029,-0.791507565
867,816.2642376,-56.34746105,-0.793524899
868,816.3693026,-56.47820506,-0.795544346
869,816.4741068,-56.60915182,-0.797565904
870,816.5786497,-56.74030081,-0.799589574
871,816.6829309,-56.87165153,-0.801615353
872,816.7869501,-57.00320348,-0.803643241
873,816.8907068,-57.13495614,-0.805673238
874,816.9942008,-57.26690901,-0.80770534
875,817.0974316,-57.39906158,-0.809739549
876,817.2003989,-57.53141334,-0.811775862
877,817.3031022,-57.66396379,-0.813814279
878,817.4055413,-57.79671242,-0.815854799
879,817.5077157,-57.92965873,-0.817897421
880,817.609625,-58.0628022,-0.819942143
881,817.7112688,-58.19614234,-0.821988964
882,817.8126469,-58.32967862,-0.824037885
883,817.9137587,-58.46341056,-0.826088903
884,818.014604,-58.59733763,-0.828142017
885,818.1151823,-58.73145933,-0.830197227
886,818.2154933,-58.86577517,-0.832254531
887,818.3155366,-59.00028462,-0.834313929
888,818.4153117,-59.13498718,-0.83637542
889,818.5148184,-59.26988235,-0.838439001
890,818.6140562,-59.40496962,-0.840504673
891,818.7130248,-59.54024848,-0.842572435
892,818.8117237,-59.67571842,-0.844642285
893,818.9101527,-59.81137895,-0.846714222
894,819.0083112,-59.94722954,-0.848788245
895,819.106199,-60.08326969,-0.850864353
896,819.2038154,-60.21949865,-0.852942542
897,819.3011588,-60.35591404,-0.855022781
898,819.3982285,-60.49251498,-0.857105065
899,819.4950241,-60.62930095,-0.859189391
900,819.5915453,-60.76627144,-0.86127576
901,819.6877918,-60.90342593,-0.863364169
902,819.7837631,-61.04076391,-0.865454618
903,819.8794589,-61.17828486,-0.867547105
904,819.9748788,-61.31598827,-0.86964163
905,820.0700226,-61.4538739,-0.871738191
906,820.1648913,-61.59194311,-0.873836787
907,820.259485,-61.7301957,-0.875937417
908,820.3538031,-61.86863109,-0.87804008
909,820.4478456,-62.00724872,-0.880144776
910,820.5416121,-62.14604804,-0.882251502
911,820.6351023,-62.28502847,-0.884360258
912,820.7283158,-62.42418945,-0.886471043
913,820.8212525,-62.56353043,-0.888583856
914,820.9139121,-62.70305084,-0.890698696
915,821.0062941,-62.84275012,-0.892815561
916,821.0983985,-62.9826277,-0.894934451
917,821.1902247,-63.12268304,-0.897055365
918,821.2817727,-63.26291556,-0.899178302
919,821.373042,-63.40332471,-0.90130326
920,821.4640324,-63.54390993,-0.903430239
921,821.5547436,-63.68467066,-0.905559238
922,821.6451752,-63.82560633,-0.907690255
923,821.7353271,-63.96671638,-0.90982329
924,821.8251989,-64.10800027,-0.911958342
925,821.9147903,-64.24945743,-0.91409541
926,822.0041011,-64.3910873,-0.916234492
927,822.0931309,-64.53288932,-0.918375588
928,822.1818794,-64.67486294,-0.920518697
929,822.2703464,-64.81700759,-0.922663817
930,822.3585315,-64.95932273,-0.924810949
931,822.4464345,-65.1018078,-0.92696009
932,822.5340551,-65.24446223,-0.929111241
933,822.6213929,-65.38728547,-0.931264399
934,822.7084478,-65.53027698,-0.933419565
935,822.7952193,-65.67343618,-0.935576736
936,822.8817072,-65.81676253,-0.937735913
937,822.9679112,-65.96025547,-0.939897094
938,823.0538311,-66.10391445,-0.942060279
939,823.1394665,-66.24773892,-0.944225466
940,823.224817,-66.3917283,-0.946392655
941,823.3098826,-66.53588207,-0.948561844
942,823.3946627,-66.68019965,-0.950733033
943,823.4791572,-66.8246805,-0.952906221
944,823.5633658,-66.96932406,-0.955081407
945,823.6472881,-67.11412979,-0.95725859
946,823.7309238,-67.25909711,-0.959437768
947,823.8142728,-67.4042255,-0.961618943
948,823.8973345,-67.54951438,-0.963802111
949,823.9801089,-67.6949632,-0.965987273
950,824.0625955,-67.84057143,-0.968174427
951,824.1447941,-67.98633849,-0.970363573
952,824.2267044,-68.13226384,-0.97255471
953,824.3083261,-68.27834693,-0.974747837
954,824.3896589,-68.42458719,-0.976942952
955,824.4707024,-68.57098409,-0.979140056
956,824.5514565,-68.71753707,-0.981339147
957,824.6319207,-68.86424557,-0.983540224
958,824.7120949,-69.01110905,-0.985743287
959,824.7919786,-69.15812694,-0.987948334
960,824.8715717,-69.3052987,-0.990155365
961,824.9508737,-69.45262378,-0.992364378
962,825.0298845,-69.60010161,-0.994575374
963,825.1086036,-69.74773166,-0.99678835
964,825.1870309,-69.89551336,-0.999003307
965,825.265166,-70.04344616,-1.001220242
966,825.3430085,-70.19152951,-1.003439156
967,825.4205583,-70.33976286,-1.005660048
968,825.497815,-70.48814565,-1.007882916
969,825.5747782,-70.63667733,-1.010107759
970,825.6514478,-70.78535735,-1.012334578
971,825.7278234,-70.93418515,-1.01456337
972,825.8039046,-71.08316018,-1.016794134
973,825.8796913,-71.23228188,-1.019026871
974,825.9551831,-71.38154971,-1.021261579
975,826.0303796,-71.5309631,-1.023498258
976,826.1052806,-71.6805215,-1.025736905
977,826.1798858,-71.83022436,-1.027977521
978,826.2541947,-71.9800707,-1.030220098
979,826.3282059,-72.13005789,-1.032464604
980,826.4019191,-72.28018514,-1.034711035
981,826.4753339,-72.43045189,-1.036959389
982,826.5484501,-72.58085756,-1.039209666
983,826.6212674,-72.73140161,-1.041461865
984,826.6937854,-72.88208347,-1.043715984
985,826.766004,-73.03290259,-1.045972023
986,826.8379228,-73.1838584,-1.048229981
987,826.9095417,-73.33495079,-1.050489857
988,826.9808615,-73.48618125,-1.052751649
989,827.0518821,-73.63754944,-1.055015357
990,827.1226033,-73.78905476,-1.05728098
991,827.1930249,-73.94069661,-1.059548518
992,827.2631466,-74.09247441,-1.061817968
993,827.3329684,-74.24438755,-1.064089331
994,827.4024899,-74.39643545,-1.066362604
995,827.471711,-74.5486175,-1.068637789
996,827.5406315,-74.70093313,-1.070914882
997,827.6092511,-74.85338172,-1.073193884
998,827.6775697,-75.00596269,-1.075474795
999,827.7455871,-75.15867546,-1.077757611
1000,827.813303,-75.31151941,-1.080042334
1001,827.8807172,-75.46449396,-1.082328962
1002,827.9478296,-75.61759853,-1.084617494
1003,828.0146399,-75.77083251,-1.08690793
1004,828.0811479,-75.92419531,-1.089200267
1005,828.1473535,-76.07768634,-1.091494507
1006,828.2132563,-76.23130502,-1.093790647
1007,828.2788563,-76.38505074,-1.096088687
1008,828.3441532,-76.53892292,-1.098388626
1009,828.4091467,-76.69292097,-1.100690464
1010,828.4738368,-76.8470443,-1.102994199
1011,828.5382231,-77.00129231,-1.10529983
1012,828.6023055,-77.15566442,-1.107607357
1013,828.6660837,-77.31016004,-1.109916779
1014,828.7295576,-77.46477857,-1.112228095
1015,828.792727,-77.61951943,-1.114541304
1016,828.8555916,-77.77438203,-1.116856406
1017,828.9181512,-77.92936579,-1.119173399
1018,828.9804057,-78.0844701,-1.121492283
1019,829.0423547,-78.23969439,-1.123813058
1020,829.1039982,-78.39503806,-1.126135721
1021,829.1653359,-78.55050053,-1.128460273
1022,829.2263675,-78.70608121,-1.130786713
1023,829.2870929,-78.86177951,-1.13311504
1024,829.347512,-79.01759485,-1.135445253
1025,829.4076243,-79.17352663,-1.137777351
1026,829.4674298,-79.32957427,-1.140111333
1027,829.5269283,-79.48573718,-1.1424472
1028,829.5861195,-79.64201477,-1.144784949
1029,829.6450032,-79.79840646,-1.147124581
1030,829.7035792,-79.95491166,-1.149466094
1031,829.7618473,-80.11152978,-1.151809488
1032,829.8198072,-80.26826023,-1.154154762
1033,829.8774589,-80.42510243,-1.156501915
1034,829.934802,-80.58205579,-1.158850946
1035,829.9918364,-80.73911972,-1.161201855
1036,830.0485618,-80.89629364,-1.163554641
1037,830.104978,-81.05357695,-1.165909303
1038,830.1610848,-81.21096908,-1.16826584
1039,830.2168821,-81.36846942,-1.170624252
1040,830.2723695,-81.52607739,-1.172984538
1041,830.3275468,-81.68379242,-1.175346696
1042,830.382414,-81.8416139,-1.177710727
1043,830.4369706,-81.99954124,-1.180076629
1044,830.4912166,-82.15757387,-1.182444402
1045,830.5451517,-82.3157112,-1.184814045
1046,830.5987757,-82.47395262,-1.187185558
1047,830.6520884,-82.63229756,-1.189558938
1048,830.7050896,-82.79074543,-1.191934186
1049,830.7577789,-82.94929563,-1.194311301
1050,830.8101564,-83.10794758,-1.196690282
1051,830.8622216,-83.26670069,-1.199071128
1052,830.9139744,-83.42555437,-1.201453839
1053,830.9654146,-83.58450803,-1.203838413
1054,831.016542,-83.74356108,-1.20622485
1055,831.0673563,-83.90271292,-1.208613149
1056,831.1178573,-84.06196297,-1.21100331
1057,831.1680449,-84.22131064,-1.213395331
1058,831.2179187,-84.38075533,-1.215789212
1059,831.2674786,-84.54029645,-1.218184951
1060,831.3167242,-84.69993298,-1.220582542
1061,831.3656546,-84.85966213,-1.222981951
1062,831.4142696,-85.01948301,-1.225383172
1063,831.4625689,-85.17939504,-1.227786205
1064,831.5105523,-85.33939762,-1.230191049
1065,831.5582197,-85.49949016,-1.232597702
1066,831.6055708,-85.65967206,-1.235006165
1067,831.6526055,-85.81994272,-1.237416436
1068,831.6993234,-85.98030157,-1.239828514
1069,831.7457246,-86.14074842,-1.242242399
1070,831.7918096,-86.30128489,-1.244658089
1071,831.8375782,-86.46191065,-1.247075584
1072,831.8830304,-86.62262509,-1.249494884
1073,831.9281661,-86.7834276,-1.251915986
1074,831.9729852,-86.94431755,-1.254338891
1075,832.0174875,-87.10529433,-1.256763597
1076,832.0616729,-87.26635733,-1.259190104
1077,832.1055414,-87.42750592,-1.261618412
1078,832.1490927,-87.58873951,-1.264048518
1079,832.1923268,-87.75005747,-1.266480423
1080,832.2352436,-87.91145918,-1.268914125
1081,832.2778429,-88.07294404,-1.271349625
1082,832.3201247,-88.23451143,-1.27378692
1083,832.3620888,-88.39616074,-1.276226011
1084,832.403735,-88.55789134,-1.278666897
1085,832.4450634,-88.71970263,-1.281109576
1086,832.4860737,-88.88159398,-1.283554048
1087,832.5267659,-89.0435648,-1.286000313
1088,832.5671398,-89.20561446,-1.288448369
1089,832.6071953,-89.36774235,-1.290898216
1090,832.6469323,-89.52994785,-1.293349853
1091,832.6863506,-89.69223036,-1.295803279
1092,832.7254503,-89.85458926,-1.298258494
1093,832.764231,-90.01702393,-1.300715497
1094,832.8026928,-90.17953378,-1.303174287
1095,832.8408355,-90.34211817,-1.305634863
1096,832.8786589,-90.50477651,-1.308097226
1097,832.916163,-90.66750817,-1.310561373
1098,832.9533477,-90.83031255,-1.313027304
1099,832.9902127,-90.99318903,-1.315495019
1100,833.0267581,-91.15613701,-1.317964517
1101,833.0629837,-91.31915586,-1.320435797
1102,833.0988893,-91.48224499,-1.322908858
1103,833.1344748,-91.64540377,-1.3253837
1104,833.1697402,-91.80863159,-1.327860323
1105,833.2046852,-91.97192785,-1.330338724
1106,833.2393098,-92.13529193,-1.332818905
1107,833.2736139,-92.29872322,-1.335300863
1108,833.3075973,-92.46222111,-1.337784599
1109,833.3412599,-92.62578499,-1.340270111
1110,833.3746016,-92.78941424,-1.3427574
1111,833.4076223,-92.95310825,-1.345246463
1112,833.4403217,-93.11686641,-1.347737302
1113,833.4726999,-93.28068812,-1.350229914
1114,833.5047567,-93.44457275,-1.352724299
1115,833.536492,-93.60851969,-1.355220457
1116,833.5679056,-93.77252834,-1.357718387
1117,833.5989974,-93.93659808,-1.360218088
1118,833.6297673,-94.10072829,-1.36271956
1119,833.6602152,-94.26491837,-1.365222801
1120,833.6903409,-94.4291677,-1.367727812
1121,833.7201444,-94.59347567,-1.370234591
1122,833.7496254,-94.75784167,-1.372743138
1123,833.7787839,-94.92226508,-1.375253451
1124,833.8076198,-95.08674528,-1.377765532
1125,833.8361328,-95.25128167,-1.380279378
1126,833.864323,-95.41587364,-1.382794989
1127,833.8921901,-95.58052055,-1.385312364
1128,833.919734,-95.74522181,-1.387831503
